競技番号,競技性別,競技名,世界記録,日本記録,大会記録,年齢区分,順位,リレー泳順,氏名,所属,水路,リレー時間,個人時間,リレー合計年齢,飛込タイム,LAPタイム
No.1,女子,100m個人メドレー,1:38.45,1:36.03,2:05.42,80～84歳,1,,久保美紀枝,セ・流山,1/3,,2:28.70,,1.07,33.91|1:10.46|1:54.22
No.19,女子,4×50mフリーリレー,2:14.25,2:25.70,2:39.44,280～319歳,1,3,竹原君枝,セ・慶應日吉,2/2,2:55.75,24.31,289歳,,19.35|39.78|1:00.07|1:23.01|1:47.32|2:15.71|2:35.58
No.19,女子,4×50mフリーリレー,2:14.25,2:25.70,2:39.44,280～319歳,1,4,井手敦子,セ・慶應日吉,2/2,2:55.75,19.87,289歳,,19.35|39.78|1:00.07|1:23.01|1:47.32|2:15.71|2:35.58
No.19,女子,4×50mフリーリレー,2:14.25,2:25.70,2:39.44,280～319歳,2,1,馬場悦子,セ・清瀬,1/4,2:57.45,25.64,282歳,0.99,25.64|50.82|1:14.19|1:38.46|1:59.32|2:21.62|2:38.82
No.19,女子,4×50mフリーリレー,2:14.25,2:25.70,2:39.44,280～319歳,2,2,田口香,セ・清瀬,1/4,2:57.45,23.37,282歳,,25.64|50.82|1:14.19|1:38.46|1:59.32|2:21.62|2:38.82
No.19,女子,4×50mフリーリレー,2:14.25,2:25.70,2:39.44,280～319歳,2,3,平塚和子,セ・清瀬,1/4,2:57.45,20.86,282歳,,25.64|50.82|1:14.19|1:38.46|1:59.32|2:21.62|2:38.82
No.19,女子,4×50mフリーリレー,2:14.25,2:25.70,2:39.44,280～319歳,2,4,小倉直美,セ・清瀬,1/4,2:57.45,17.20,282歳,,25.64|50.82|1:14.19|1:38.46|1:59.32|2:21.62|2:38.82
No.19,女子,4×50mフリーリレー,1:59.21,2:04.16,2:21.86,240～279歳,1,1,武井麻知子,セ・二俣川,2/8,2:34.12,18.29,249歳,0.69,18.29|38.12|57.82|1:18.78|1:36.99|1:56.55|2:14.91
No.19,女子,4×50mフリーリレー,1:59.21,2:04.16,2:21.86,240～279歳,1,2,盛田真規子,セ・二俣川,2/8,2:34.12,19.70,249歳,,18.29|38.12|57.82|1:18.78|1:36.99|1:56.55|2:14.91
No.19,女子,4×50mフリーリレー,1:59.21,2:04.16,2:21.86,240～279歳,1,3,野島久枝,セ・二俣川,2/8,2:34.12,18.21,249歳,,18.29|38.12|57.82|1:18.78|1:36.99|1:56.55|2:14.91
No.19,女子,4×50mフリーリレー,1:59.21,2:04.16,2:21.86,240～279歳,1,4,上野真弓,セ・二俣川,2/8,2:34.12,18.36,249歳,,18.29|38.12|57.82|1:18.78|1:36.99|1:56.55|2:14.91
No.19,女子,4×50mフリーリレー,1:59.21,2:04.16,2:21.86,240～279歳,2,1,中野内嘉子,セ・慶應日吉,2/3,2:43.17,17.85,243歳,0.76,17.85|37.21|56.68|1:18.95|1:40.05|2:03.15|2:21.74
No.19,女子,4×50mフリーリレー,1:59.21,2:04.16,2:21.86,240～279歳,2,2,高見沢ゆみ子,セ・慶應日吉,2/3,2:43.17,19.47,243歳,,17.85|37.21|56.68|1:18.95|1:40.05|2:03.15|2:21.74
No.19,女子,4×50mフリーリレー,1:59.21,2:04.16,2:21.86,240～279歳,2,3,鈴木夏実,セ・慶應日吉,2/3,2:43.17,21.10,243歳,,17.85|37.21|56.68|1:18.95|1:40.05|2:03.15|2:21.74
No.19,女子,4×50mフリーリレー,1:59.21,2:04.16,2:21.86,240～279歳,2,4,田村明美,セ・慶應日吉,2/3,2:43.17,18.59,243歳,,17.85|37.21|56.68|1:18.95|1:40.05|2:03.15|2:21.74
No.19,女子,4×50mフリーリレー,1:59.21,2:04.16,2:21.86,240～279歳,3,1,市川喜代子,セ・成城,1/5,2:48.78,25.44,244歳,,25.44|55.62|1:15.51|1:37.48|1:54.52|2:14.37|2:30.93
No.19,女子,4×50mフリーリレー,1:59.21,2:04.16,2:21.86,240～279歳,3,2,草森理子,セ・成城,1/5,2:48.78,19.89,244歳,,25.44|55.62|1:15.51|1:37.48|1:54.52|2:14.37|2:30.93
No.19,女子,4×50mフリーリレー,1:59.21,2:04.16,2:21.86,240～279歳,3,3,佐藤洋子,セ・成城,1/5,2:48.78,17.04,244歳,,25.44|55.62|1:15.51|1:37.48|1:54.52|2:14.37|2:30.93
No.19,女子,4×50mフリーリレー,1:59.21,2:04.16,2:21.86,240～279歳,3,4,仲田久美子,セ・成城,1/5,2:48.78,16.56,244歳,,25.44|55.62|1:15.51|1:37.48|1:54.52|2:14.37|2:30.93
No.19,女子,4×50mフリーリレー,1:59.21,2:04.16,2:21.86,240～279歳,4,1,髙島典子,セ・大森,1/7,2:49.50,16.93,242歳,0.64,16.93|34.90|54.95|1:18.05|1:39.67|2:03.16|2:25.85
No.19,女子,4×50mフリーリレー,1:59.21,2:04.16,2:21.86,240～279歳,4,2,森信子,セ・大森,1/7,2:49.50,20.05,242歳,,16.93|34.90|54.95|1:18.05|1:39.67|2:03.16|2:25.85
No.19,女子,4×50mフリーリレー,1:59.21,2:04.16,2:21.86,240～279歳,4,3,桐沢ひとみ,セ・大森,1/7,2:49.50,21.62,242歳,,16.93|34.90|54.95|1:18.05|1:39.67|2:03.16|2:25.85
No.19,女子,4×50mフリーリレー,1:59.21,2:04.16,2:21.86,240～279歳,4,4,藤井一恵,セ・大森,1/7,2:49.50,22.69,242歳,,16.93|34.90|54.95|1:18.05|1:39.67|2:03.16|2:25.85
No.19,女子,4×50mフリーリレー,1:51.04,1:56.08,2:05.38,200～239歳,1,1,永瀬秀子,セ・二俣川,2/4,2:13.66,15.59,223歳,0.77,15.59|31.96|47.52|1:04.30|1:20.05|1:37.68|1:55.18
No.19,女子,4×50mフリーリレー,1:51.04,1:56.08,2:05.38,200～239歳,1,2,北國友理子,セ・二俣川,2/4,2:13.66,15.56,223歳,,15.59|31.96|47.52|1:04.30|1:20.05|1:37.68|1:55.18
No.19,女子,4×50mフリーリレー,1:51.04,1:56.08,2:05.38,200～239歳,1,3,鈴木亜抄子,セ・二俣川,2/4,2:13.66,15.75,223歳,,15.59|31.96|47.52|1:04.30|1:20.05|1:37.68|1:55.18
No.19,女子,4×50mフリーリレー,1:51.04,1:56.08,2:05.38,200～239歳,1,4,松川律子,セ・二俣川,2/4,2:13.66,17.50,223歳,,15.59|31.96|47.52|1:04.30|1:20.05|1:37.68|1:55.18
No.19,女子,4×50mフリーリレー,1:51.04,1:56.08,2:05.38,200～239歳,2,1,木村美佐子,セ・南宇都宮,2/6,2:14.82,15.34,224歳,0.70,15.34|31.22|47.02|1:03.77|1:22.53|1:42.88|1:58.48
No.19,女子,4×50mフリーリレー,1:51.04,1:56.08,2:05.38,200～239歳,2,2,篠原千恵,セ・南宇都宮,2/6,2:14.82,15.80,224歳,,15.34|31.22|47.02|1:03.77|1:22.53|1:42.88|1:58.48
No.19,女子,4×50mフリーリレー,1:51.04,1:56.08,2:05.38,200～239歳,2,3,高松早智子,セ・南宇都宮,2/6,2:14.82,18.76,224歳,,15.34|31.22|47.02|1:03.77|1:22.53|1:42.88|1:58.48
No.19,女子,4×50mフリーリレー,1:51.04,1:56.08,2:05.38,200～239歳,2,4,篠原理恵,セ・南宇都宮,2/6,2:14.82,15.60,224歳,,15.34|31.22|47.02|1:03.77|1:22.53|1:42.88|1:58.48
No.19,女子,4×50mフリーリレー,1:51.04,1:56.08,2:05.38,200～239歳,3,1,宮下奏子,セ・市ヶ尾,2/5,2:17.65,15.19,207歳,0.66,15.19|30.88|47.21|1:04.87|1:25.44|1:48.01|2:02.22
No.19,女子,4×50mフリーリレー,1:51.04,1:56.08,2:05.38,200～239歳,3,2,上田平典子,セ・市ヶ尾,2/5,2:17.65,16.33,207歳,,15.19|30.88|47.21|1:04.87|1:25.44|1:48.01|2:02.22
No.19,女子,4×50mフリーリレー,1:51.04,1:56.08,2:05.38,200～239歳,3,3,原昌代,セ・市ヶ尾,2/5,2:17.65,20.57,207歳,,15.19|30.88|47.21|1:04.87|1:25.44|1:48.01|2:02.22
No.19,女子,4×50mフリーリレー,1:51.04,1:56.08,2:05.38,200～239歳,3,4,池田百合子,セ・市ヶ尾,2/5,2:17.65,14.21,207歳,,15.19|30.88|47.21|1:04.87|1:25.44|1:48.01|2:02.22
No.19,女子,4×50mフリーリレー,1:51.04,1:56.08,2:05.38,200～239歳,4,1,篠原萌,セ・西新井,1/6,2:35.79,16.15,206歳,0.78,16.15|33.60|51.53|1:10.41|1:29.54|1:49.49|2:10.94
No.19,女子,4×50mフリーリレー,1:51.04,1:56.08,2:05.38,200～239歳,4,2,渡辺真衣,セ・西新井,1/6,2:35.79,17.93,206歳,,16.15|33.60|51.53|1:10.41|1:29.54|1:49.49|2:10.94
No.19,女子,4×50mフリーリレー,1:51.04,1:56.08,2:05.38,200～239歳,4,3,安藤薫,セ・西新井,1/6,2:35.79,19.13,206歳,,16.15|33.60|51.53|1:10.41|1:29.54|1:49.49|2:10.94
No.19,女子,4×50mフリーリレー,1:51.04,1:56.08,2:05.38,200～239歳,4,4,水谷裕子,セ・西新井,1/6,2:35.79,21.45,206歳,,16.15|33.60|51.53|1:10.41|1:29.54|1:49.49|2:10.94
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,1,1,櫻井理恵子,セ・袖ケ浦,3/6,2:03.53,15.67,160歳,0.76,15.67|32.76|48.43|1:05.23|1:19.46|1:34.90|1:48.79
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,1,2,遠藤真理,セ・袖ケ浦,3/6,2:03.53,15.67,160歳,,15.67|32.76|48.43|1:05.23|1:19.46|1:34.90|1:48.79
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,1,3,大和久佳江,セ・袖ケ浦,3/6,2:03.53,14.23,160歳,,15.67|32.76|48.43|1:05.23|1:19.46|1:34.90|1:48.79
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,1,4,豊島葉子,セ・袖ケ浦,3/6,2:03.53,13.89,160歳,,15.67|32.76|48.43|1:05.23|1:19.46|1:34.90|1:48.79
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,2,1,吉村華余,セ・長津田,3/7,2:09.99,14.59,169歳,0.78,14.59|29.93|46.47|1:04.50|1:22.19|1:41.07|1:55.10
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,2,2,宮林佑妃,セ・長津田,3/7,2:09.99,16.54,169歳,,14.59|29.93|46.47|1:04.50|1:22.19|1:41.07|1:55.10
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,2,3,久保かおり,セ・長津田,3/7,2:09.99,17.69,169歳,,14.59|29.93|46.47|1:04.50|1:22.19|1:41.07|1:55.10
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,2,4,川北恵,セ・長津田,3/7,2:09.99,14.03,169歳,,14.59|29.93|46.47|1:04.50|1:22.19|1:41.07|1:55.10
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,3,1,瀬原まどか,セ・阿佐谷,3/8,2:10.81,15.01,196歳,0.60,15.01|30.66|47.62|1:06.09|1:22.24|1:40.11|1:54.97
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,3,2,棚網恵理,セ・阿佐谷,3/8,2:10.81,16.96,196歳,,15.01|30.66|47.62|1:06.09|1:22.24|1:40.11|1:54.97
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,3,3,石原なおみ,セ・阿佐谷,3/8,2:10.81,16.15,196歳,,15.01|30.66|47.62|1:06.09|1:22.24|1:40.11|1:54.97
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,3,4,吉原望美,セ・阿佐谷,3/8,2:10.81,14.86,196歳,,15.01|30.66|47.62|1:06.09|1:22.24|1:40.11|1:54.97
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,4,1,宮本八重,セ・慶應日吉,3/2,2:14.94,15.00,181歳,0.79,15.00|30.57|47.30|1:05.44|1:21.77|1:39.91|1:56.76
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,4,2,井上唯,セ・慶應日吉,3/2,2:14.94,16.73,181歳,,15.00|30.57|47.30|1:05.44|1:21.77|1:39.91|1:56.76
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,4,3,前畑章子,セ・慶應日吉,3/2,2:14.94,16.33,181歳,,15.00|30.57|47.30|1:05.44|1:21.77|1:39.91|1:56.76
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,4,4,福本麻美,セ・慶應日吉,3/2,2:14.94,16.85,181歳,,15.00|30.57|47.30|1:05.44|1:21.77|1:39.91|1:56.76
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,5,1,高橋真美,セ・清瀬,3/3,2:18.40,16.68,190歳,0.78,16.68|34.48|53.08|1:13.04|1:29.79|1:47.95|2:02.32
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,5,2,岡田眞弓,セ・清瀬,3/3,2:18.40,18.60,190歳,,16.68|34.48|53.08|1:13.04|1:29.79|1:47.95|2:02.32
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,5,3,田中貴子,セ・清瀬,3/3,2:18.40,16.75,190歳,,16.68|34.48|53.08|1:13.04|1:29.79|1:47.95|2:02.32
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,5,4,梶井美杏,セ・清瀬,3/3,2:18.40,14.37,190歳,,16.68|34.48|53.08|1:13.04|1:29.79|1:47.95|2:02.32
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,6,1,前田由希映,セ・二俣川,3/10,2:20.13,17.89,173歳,0.88,17.89|36.46|53.03|1:10.66|1:28.12|1:47.48|2:03.31
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,6,2,草野茜,セ・二俣川,3/10,2:20.13,16.57,173歳,,17.89|36.46|53.03|1:10.66|1:28.12|1:47.48|2:03.31
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,6,3,吉池奈々,セ・二俣川,3/10,2:20.13,17.46,173歳,,17.89|36.46|53.03|1:10.66|1:28.12|1:47.48|2:03.31
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,6,4,深堀陽子,セ・二俣川,3/10,2:20.13,15.83,173歳,,17.89|36.46|53.03|1:10.66|1:28.12|1:47.48|2:03.31
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,7,1,佐々木美佐,セ・平塚,3/1,2:22.05,15.77,187歳,0.77,15.77|32.79|50.44|1:09.75|1:25.80|1:44.13|2:02.21
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,7,2,比留川美緒,セ・平塚,3/1,2:22.05,17.65,187歳,,15.77|32.79|50.44|1:09.75|1:25.80|1:44.13|2:02.21
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,7,3,足立知実,セ・平塚,3/1,2:22.05,16.05,187歳,,15.77|32.79|50.44|1:09.75|1:25.80|1:44.13|2:02.21
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,7,4,西田真樹,セ・平塚,3/1,2:22.05,18.08,187歳,,15.77|32.79|50.44|1:09.75|1:25.80|1:44.13|2:02.21
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,8,1,井島孝子,セ・天王洲,2/7,2:26.75,21.56,164歳,1.13,21.56|42.30|59.41|1:17.99|1:34.74|1:52.48|2:09.09
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,8,2,後藤元美,セ・天王洲,2/7,2:26.75,17.11,164歳,,21.56|42.30|59.41|1:17.99|1:34.74|1:52.48|2:09.09
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,8,3,萩原ゆりか,セ・天王洲,2/7,2:26.75,16.75,164歳,,21.56|42.30|59.41|1:17.99|1:34.74|1:52.48|2:09.09
No.19,女子,4×50mフリーリレー,1:47.58,1:52.49,2:01.81,160～199歳,8,4,四井美穂,セ・天王洲,2/7,2:26.75,16.61,164歳,,21.56|42.30|59.41|1:17.99|1:34.74|1:52.48|2:09.09
No.19,女子,4×50mフリーリレー,1:44.88,1:45.35,1:57.39,120～159歳,1,1,宮田さくら,セ・成城,3/4,2:05.15,15.38,145歳,0.76,15.38|31.75|45.70|1:01.68|1:17.48|1:34.33|1:49.07
No.19,女子,4×50mフリーリレー,1:44.88,1:45.35,1:57.39,120～159歳,1,2,仲田笑美,セ・成城,3/4,2:05.15,13.95,145歳,,15.38|31.75|45.70|1:01.68|1:17.48|1:34.33|1:49.07
No.19,女子,4×50mフリーリレー,1:44.88,1:45.35,1:57.39,120～159歳,1,3,岩田愛恵,セ・成城,3/4,2:05.15,15.80,145歳,,15.38|31.75|45.70|1:01.68|1:17.48|1:34.33|1:49.07
No.19,女子,4×50mフリーリレー,1:44.88,1:45.35,1:57.39,120～159歳,1,4,佐々木彩,セ・成城,3/4,2:05.15,14.74,145歳,,15.38|31.75|45.70|1:01.68|1:17.48|1:34.33|1:49.07
No.19,女子,4×50mフリーリレー,1:44.88,1:45.35,1:57.39,120～159歳,2,1,二宮若葉,セ・南青山,3/9,2:11.71,17.22,131歳,0.77,17.22|36.14|51.90|1:09.35|1:24.92|1:41.67|1:56.09
No.19,女子,4×50mフリーリレー,1:44.88,1:45.35,1:57.39,120～159歳,2,2,皆川すみれ,セ・南青山,3/9,2:11.71,15.76,131歳,,17.22|36.14|51.90|1:09.35|1:24.92|1:41.67|1:56.09
No.19,女子,4×50mフリーリレー,1:44.88,1:45.35,1:57.39,120～159歳,2,3,友田智哲,セ・南青山,3/9,2:11.71,15.57,131歳,,17.22|36.14|51.90|1:09.35|1:24.92|1:41.67|1:56.09
No.19,女子,4×50mフリーリレー,1:44.88,1:45.35,1:57.39,120～159歳,2,4,夫美紗,セ・南青山,3/9,2:11.71,14.42,131歳,,17.22|36.14|51.90|1:09.35|1:24.92|1:41.67|1:56.09
No.19,女子,4×50mフリーリレー,1:45.30,1:44.52,1:55.86,72～119歳,1,1,岩城心美,セ・武蔵小杉,3/5,2:02.66,13.73,106歳,0.68,13.73|28.35|43.79|59.95|1:15.13|1:32.15|1:47.15
No.19,女子,4×50mフリーリレー,1:45.30,1:44.52,1:55.86,72～119歳,1,2,髙橋美波,セ・武蔵小杉,3/5,2:02.66,15.44,106歳,,13.73|28.35|43.79|59.95|1:15.13|1:32.15|1:47.15
No.19,女子,4×50mフリーリレー,1:45.30,1:44.52,1:55.86,72～119歳,1,3,豊田聖華,セ・武蔵小杉,3/5,2:02.66,15.18,106歳,,13.73|28.35|43.79|59.95|1:15.13|1:32.15|1:47.15
No.19,女子,4×50mフリーリレー,1:45.30,1:44.52,1:55.86,72～119歳,1,4,田中美鈴,セ・武蔵小杉,3/5,2:02.66,15.00,106歳,,13.73|28.35|43.79|59.95|1:15.13|1:32.15|1:47.15
No.20,男子,4×50mフリーリレー,1:43.21,1:47.25,1:49.01,240～279歳,1,1,黒崎威巳,セ・阿佐谷,1/5,1:59.97,13.51,241歳,0.74,13.51|27.55|40.82|54.70|1:11.54|1:29.94|1:44.73
No.20,男子,4×50mフリーリレー,1:43.21,1:47.25,1:49.01,240～279歳,1,2,北川貴義,セ・阿佐谷,1/5,1:59.97,13.27,241歳,,13.51|27.55|40.82|54.70|1:11.54|1:29.94|1:44.73
No.20,男子,4×50mフリーリレー,1:43.21,1:47.25,1:49.01,240～279歳,1,3,吉村進,セ・阿佐谷,1/5,1:59.97,16.84,241歳,,13.51|27.55|40.82|54.70|1:11.54|1:29.94|1:44.73
No.20,男子,4×50mフリーリレー,1:43.21,1:47.25,1:49.01,240～279歳,1,4,吉原一彦,セ・阿佐谷,1/5,1:59.97,14.79,241歳,,13.51|27.55|40.82|54.70|1:11.54|1:29.94|1:44.73
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,1,1,田窪達,セ・市ヶ尾,4/10,1:46.96,12.45,206歳,0.66,12.45|25.85|38.74|52.96|1:06.68|1:21.64|1:33.74
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,1,2,木村考太,セ・市ヶ尾,4/10,1:46.96,12.89,206歳,,12.45|25.85|38.74|52.96|1:06.68|1:21.64|1:33.74
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,1,3,菊池千二,セ・市ヶ尾,4/10,1:46.96,13.72,206歳,,12.45|25.85|38.74|52.96|1:06.68|1:21.64|1:33.74
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,1,4,池田正輝,セ・市ヶ尾,4/10,1:46.96,12.10,206歳,,12.45|25.85|38.74|52.96|1:06.68|1:21.64|1:33.74
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,2,1,小林篤,セ・長津田,3/6,1:53.72,13.71,212歳,0.66,13.71|28.50|42.29|57.09|1:10.99|1:26.84|1:39.54
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,2,2,岡村勝重,セ・長津田,3/6,1:53.72,13.79,212歳,,13.71|28.50|42.29|57.09|1:10.99|1:26.84|1:39.54
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,2,3,星野隆,セ・長津田,3/6,1:53.72,13.90,212歳,,13.71|28.50|42.29|57.09|1:10.99|1:26.84|1:39.54
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,2,4,花井一也,セ・長津田,3/6,1:53.72,12.70,212歳,,13.71|28.50|42.29|57.09|1:10.99|1:26.84|1:39.54
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,3,1,古木隆介,セ・用賀,3/4,1:53.74,13.85,204歳,0.67,13.85|29.39|43.62|59.14|1:13.59|1:28.63|1:40.45
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,3,2,柄澤英也,セ・用賀,3/4,1:53.74,14.23,204歳,,13.85|29.39|43.62|59.14|1:13.59|1:28.63|1:40.45
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,3,3,和田浩一,セ・用賀,3/4,1:53.74,14.45,204歳,,13.85|29.39|43.62|59.14|1:13.59|1:28.63|1:40.45
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,3,4,青木海斗,セ・用賀,3/4,1:53.74,11.82,204歳,,13.85|29.39|43.62|59.14|1:13.59|1:28.63|1:40.45
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,4,1,村野雄太,セ・清瀬,3/3,1:55.58,13.57,224歳,0.70,13.57|28.06|41.78|56.73|1:11.26|1:26.82|1:40.62
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,4,2,小倉和彦,セ・清瀬,3/3,1:55.58,13.72,224歳,,13.57|28.06|41.78|56.73|1:11.26|1:26.82|1:40.62
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,4,3,山田耕一,セ・清瀬,3/3,1:55.58,14.53,224歳,,13.57|28.06|41.78|56.73|1:11.26|1:26.82|1:40.62
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,4,4,小倉秀和,セ・清瀬,3/3,1:55.58,13.80,224歳,,13.57|28.06|41.78|56.73|1:11.26|1:26.82|1:40.62
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,5,1,大村俊文,セ・二俣川,2/8,1:58.25,12.76,207歳,0.67,12.76|25.95|37.72|50.58|1:06.09|1:22.69|1:39.96
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,5,2,鶴谷学,セ・二俣川,2/8,1:58.25,11.77,207歳,,12.76|25.95|37.72|50.58|1:06.09|1:22.69|1:39.96
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,5,3,草野剛史,セ・二俣川,2/8,1:58.25,15.51,207歳,,12.76|25.95|37.72|50.58|1:06.09|1:22.69|1:39.96
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,5,4,若島健二,セ・二俣川,2/8,1:58.25,17.27,207歳,,12.76|25.95|37.72|50.58|1:06.09|1:22.69|1:39.96
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,6,1,村上政行,セ・武蔵小杉,1/4,2:07.01,14.62,200歳,0.86,14.62|30.50|47.90|1:05.47|1:20.25|1:35.69|1:50.46
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,6,2,小池輝明,セ・武蔵小杉,1/4,2:07.01,17.40,200歳,,14.62|30.50|47.90|1:05.47|1:20.25|1:35.69|1:50.46
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,6,3,藤井清和,セ・武蔵小杉,1/4,2:07.01,14.78,200歳,,14.62|30.50|47.90|1:05.47|1:20.25|1:35.69|1:50.46
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,6,4,三浦惇生,セ・武蔵小杉,1/4,2:07.01,14.77,200歳,,14.62|30.50|47.90|1:05.47|1:20.25|1:35.69|1:50.46
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,7,1,川島由伸,セ・上池袋,2/3,2:08.49,10.76,211歳,0.75,10.76|22.37|37.50|55.45|1:10.62|1:26.44|1:45.57
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,7,2,近藤正之,セ・上池袋,2/3,2:08.49,15.13,211歳,,10.76|22.37|37.50|55.45|1:10.62|1:26.44|1:45.57
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,7,3,廣本佳也,セ・上池袋,2/3,2:08.49,15.17,211歳,,10.76|22.37|37.50|55.45|1:10.62|1:26.44|1:45.57
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,7,4,岡部浩次,セ・上池袋,2/3,2:08.49,19.13,211歳,,10.76|22.37|37.50|55.45|1:10.62|1:26.44|1:45.57
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,8,1,宅間健介,セ・天王洲,1/6,2:10.27,14.14,215歳,0.75,14.14|29.18|44.24|59.55|1:16.86|1:35.86|1:51.69
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,8,2,久保卓士,セ・天王洲,1/6,2:10.27,15.06,215歳,,14.14|29.18|44.24|59.55|1:16.86|1:35.86|1:51.69
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,8,3,日暮正明,セ・天王洲,1/6,2:10.27,17.31,215歳,,14.14|29.18|44.24|59.55|1:16.86|1:35.86|1:51.69
No.20,男子,4×50mフリーリレー,1:35.67,1:39.34,1:43.13,200～239歳,8,4,千葉忠英,セ・天王洲,1/6,2:10.27,15.83,215歳,,14.14|29.18|44.24|59.55|1:16.86|1:35.86|1:51.69
